2016-04-01 00:00:00.817|[AgentTask]|INFO |Log.TaskService| Task Start
2016-04-01 05:10:01.759|[256]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 05:15:01.764|[259]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 05:15:01.764|[259]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 05:15:01.764|[259]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 05:15:01.764|[259]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 05:20:01.768|[268]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 05:20:01.768|[268]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 05:20:01.768|[268]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 05:20:01.768|[268]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 05:25:01.772|[139]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 05:25:01.772|[139]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 05:25:01.772|[139]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 05:25:01.772|[139]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 05:30:01.776|[46]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 05:30:01.776|[46]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 05:30:01.776|[46]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 05:30:01.776|[46]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 05:35:01.780|[41]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 05:35:01.780|[41]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 05:35:01.780|[41]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 05:35:01.780|[41]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 05:40:01.784|[36]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 05:40:01.784|[36]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 05:40:01.784|[36]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 05:40:01.784|[36]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 05:45:01.788|[34]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 05:45:01.788|[34]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 05:45:01.788|[34]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 05:45:01.788|[34]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 05:50:01.792|[26]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 05:50:01.792|[26]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 05:50:01.792|[26]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 05:50:01.792|[26]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 05:55:01.812|[20]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 05:55:01.812|[20]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 05:55:01.812|[20]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 05:55:01.812|[20]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:00:01.816|[9]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:00:01.816|[9]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:00:01.816|[9]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:00:01.816|[9]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:05:01.820|[5]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:05:01.820|[5]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:05:01.820|[5]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:05:01.820|[5]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:10:01.825|[61]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:10:01.825|[61]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:10:01.825|[61]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:10:01.825|[61]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:15:01.829|[70]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:15:01.829|[70]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:15:01.829|[70]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:15:01.829|[70]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:20:01.833|[78]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:20:01.833|[78]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:20:01.833|[78]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:20:01.833|[78]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:25:01.837|[84]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:25:01.837|[84]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:25:01.837|[84]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:25:01.837|[84]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:30:01.841|[82]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:30:01.841|[82]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:30:01.841|[82]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:30:01.841|[82]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:35:01.845|[93]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:35:01.845|[93]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:35:01.845|[93]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:35:01.845|[93]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:40:01.849|[104]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:40:01.849|[104]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:40:01.849|[104]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:40:01.849|[104]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:45:01.853|[108]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:45:01.853|[108]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:45:01.853|[108]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:45:01.853|[108]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:50:01.873|[119]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:50:01.873|[119]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:50:01.873|[119]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:50:01.873|[119]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 06:55:01.877|[123]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 06:55:01.877|[123]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 06:55:01.877|[123]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 06:55:01.877|[123]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:00:01.881|[264]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:00:01.881|[264]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:00:01.881|[264]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:00:01.881|[264]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:05:01.886|[260]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:05:01.886|[260]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:05:01.886|[260]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:05:01.886|[260]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:10:01.890|[252]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:10:01.890|[252]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:10:01.890|[252]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:10:01.890|[252]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:15:01.894|[241]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:15:01.894|[241]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:15:01.894|[241]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:15:01.894|[241]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:20:01.898|[238]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:20:01.898|[238]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:20:01.898|[238]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:20:01.898|[238]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:25:01.902|[233]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:25:01.902|[233]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:25:01.902|[233]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:25:01.902|[233]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:30:01.906|[229]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:30:01.906|[229]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:30:01.906|[229]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:30:01.906|[229]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:35:01.910|[219]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:35:01.910|[219]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:35:01.910|[219]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:35:01.910|[219]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:40:01.914|[215]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:40:01.914|[215]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:40:01.914|[215]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:40:01.914|[215]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:45:01.934|[203]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:45:01.934|[203]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:45:01.934|[203]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:45:01.934|[203]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:50:01.938|[199]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:50:01.938|[199]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:50:01.938|[199]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:50:01.938|[199]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 07:55:01.942|[189]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 07:55:01.942|[189]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 07:55:01.942|[189]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 07:55:01.942|[189]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:00:01.947|[183]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:00:01.947|[183]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:00:01.947|[183]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:00:01.947|[183]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:05:01.951|[177]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:05:01.951|[177]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:05:01.951|[177]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:05:01.951|[177]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:10:01.955|[171]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:10:01.955|[171]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:10:01.955|[171]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:10:01.955|[171]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:15:01.959|[164]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:15:01.959|[164]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:15:01.959|[164]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:15:01.959|[164]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:20:01.963|[155]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:20:01.963|[155]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:20:01.963|[155]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:20:01.963|[155]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:25:01.967|[153]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:25:01.967|[153]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:25:01.967|[153]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:25:01.967|[153]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:30:01.971|[146]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:30:01.971|[146]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:30:01.971|[146]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:30:01.971|[146]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:35:01.975|[133]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:35:01.975|[133]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:35:01.975|[133]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:35:01.975|[133]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:40:01.980|[121]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:40:01.980|[121]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:40:01.980|[121]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:40:01.980|[121]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:45:01.999|[116]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:45:01.999|[116]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:45:01.999|[116]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:45:01.999|[116]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:50:02.003|[107]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:50:02.003|[107]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:50:02.003|[107]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:50:02.003|[107]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 08:55:02.008|[102]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 08:55:02.008|[102]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 08:55:02.008|[102]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 08:55:02.008|[102]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:00:02.012|[92]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:00:02.012|[92]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:00:02.012|[92]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:00:02.012|[92]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:05:02.016|[82]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:05:02.016|[82]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:05:02.016|[82]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:05:02.016|[82]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:10:02.020|[80]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:10:02.020|[80]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:10:02.020|[80]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:10:02.020|[80]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:15:02.024|[85]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:15:02.024|[85]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:15:02.024|[85]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:15:02.024|[85]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:20:02.028|[67]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:20:02.028|[67]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:20:02.028|[67]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:20:02.028|[67]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:25:02.032|[60]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:25:02.032|[60]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:25:02.032|[60]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:25:02.032|[60]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:30:02.036|[59]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:30:02.036|[59]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:30:02.036|[59]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:30:02.036|[59]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:35:02.041|[12]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:35:02.041|[12]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:35:02.041|[12]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:35:02.041|[12]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:40:02.060|[15]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:40:02.060|[15]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:40:02.060|[15]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:40:02.060|[15]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:45:02.064|[23]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:45:02.064|[23]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:45:02.064|[23]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:45:02.064|[23]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:50:02.069|[27]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:50:02.069|[27]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:50:02.069|[27]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:50:02.069|[27]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 09:55:02.073|[34]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 09:55:02.073|[34]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 09:55:02.073|[34]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 09:55:02.073|[34]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 10:00:02.077|[40]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 10:00:02.077|[40]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 10:00:02.077|[40]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 10:00:02.077|[40]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 10:05:02.081|[42]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 10:05:02.081|[42]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 10:05:02.081|[42]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 10:05:02.081|[42]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 10:10:02.085|[50]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 10:10:02.085|[50]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 10:10:02.085|[50]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 10:10:02.085|[50]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 10:15:02.089|[138]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 10:15:02.089|[138]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 10:15:02.089|[138]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
2016-04-01 10:15:02.089|[138]|DEBUG|Log.TaskService|读取到计划名发放红利，PlanType【1】,时间类型1，是否有效0
2016-04-01 10:20:02.093|[142]|INFO |Log.TaskService|ReadXMLFile Start
2016-04-01 10:20:02.093|[142]|DEBUG|Log.TaskService|读取到计划名更新抽水，PlanType【0】,时间类型0，是否有效1
2016-04-01 10:20:02.093|[142]|INFO |Log.TaskService|获得执行计划的日期为：2016-04-01 11:5 
